round,value,daily_double,category,answer,question,air_date,answer_length,answer_word_count,syllable_count,sentence_count,dale_chall_score,processed_answer
1,300,no,BUSINESS & INDUSTRY,"Avi Fattal & Avi Ruimi have sold over 1.5 million cardboard ""sunglasses"" for these",the windshield for your car,1986-09-19,82,14,20,1,7.93,"['avi', 'fattal', 'avi', 'ruimi', 'sold', '15', 'million', 'cardboard', 'sunglass']"
1,100,no,U.S. HISTORY,"Spanning from Rock Island, IL to Davenport, IA, 1st railway bridge over this river opened 5/21/1856",Mississippi River,1986-09-24,99,16,22,1,6.4,"['span', 'rock', 'island', 'il', 'davenport', 'ia', '1st', 'railway', 'bridg', 'thi', 'river', 'open', '5211856']"
1,200,no,U.S. HISTORY,"After a series of sit-down strikes at plants in 1936-37, GM agreed to recognize this union",United Auto Workers,1986-09-24,90,16,21,1,6.4,"['seri', 'sitdown', 'strike', 'plant', '193637', 'gm', 'agre', 'recogn', 'thi', 'union']"
1,300,no,U.S. HISTORY,"While FDR served the longest term, 12 years, this president served the shortest, 1 month",(William Henry) Harrison,1986-09-24,88,15,19,1,7.54,"['fdr', 'serv', 'longest', 'term', '12', 'year', 'thi', 'presid', 'serv', 'shortest', '1', 'month']"
1,400,no,U.S. HISTORY,This Confederate Civil War song became a hit single for Mitch Miller in 1955,The Yellow Rose of Texas,1986-09-24,76,14,20,1,6.59,"['thi', 'confeder', 'civil', 'war', 'song', 'becam', 'hit', 'singl', 'mitch', 'miller', '1955']"
1,500,no,U.S. HISTORY,"French for ""the narrows"", this city was founded in 1701 on river between Lake Huron & Lake Erie",Detroit,1986-09-24,95,18,22,1,6.34,"['french', 'narrow', 'thi', 'citi', 'wa', 'found', '1701', 'river', 'lake', 'huron', 'lake', 'eri']"
2,200,no,RELIGION,"When Nero tried to make this group the scapegoat for the fire in Rome, he was lyin\'",the Christians,1986-09-24,84,17,18,1,5.41,"['nero', 'tri', 'make', 'thi', 'group', 'scapegoat', 'fire', 'rome', 'wa', 'lyin']"
2,400,no,RELIGION,They do their publishing through the Watch Tower Bible & Tract Society of Pennsylvania,Jehovah's Witnesses,1986-09-24,86,14,22,1,7.93,"['publish', 'watch', 'tower', 'bibl', 'tract', 'societi', 'pennsylvania']"
2,600,no,RELIGION,"Greek for ""place of assembly"", it's a Jewish center of public worship",synagogue,1986-09-24,69,12,18,1,8.18,"['greek', 'place', 'assembl', 'jewish', 'center', 'public', 'worship']"
2,600,yes,RELIGION,"He called himself ""a transmitter, not an innovator"", so the Chinese picked his birthday for Teacher's Day",Confucius,1986-09-24,105,17,26,1,8.19,"['call', 'transmitt', 'innov', 'chines', 'pick', 'hi', 'birthday', 'teacher', 'day']"
2,1000,no,RELIGION,The territory of a church under the jurisdiction of a bishop,diocese,1986-09-24,60,11,19,1,8.49,"['territori', 'church', 'jurisdict', 'bishop']"
3,0,no,STATE CAPITALS,The 2 New England state capitals that are also their states' most populous cities,"Boston, MA & Providence, RI",1986-09-24,81,14,20,1,7.71,"['2', 'new', 'england', 'state', 'capit', 'also', 'state', 'popul', 'citi']"
2,200,no,U.S. CITIES,"It was up the steps of this city's museum of art that Sylvester Stallone ran in ""Rocky\""",Philadelphia,1986-09-25,88,17,20,1,6.34,"['wa', 'step', 'thi', 'citi', 'museum', 'art', 'sylvest', 'stallon', 'ran', 'rocki']"
2,400,no,U.S. CITIES,The Hurricanes of this city's university play their games in the Orange Bowl,Miami,1986-09-25,76,13,19,1,6.71,"['hurrican', 'thi', 'citi', 'univers', 'play', 'game', 'orang', 'bowl']"
2,600,no,U.S. CITIES,"City that's home to the Schlitz Audubon Center, where a bird in the hand is worth 2 in the Busch Gardens",Milwaukee,1986-09-25,104,21,23,1,1.79,"['citi', 'home', 'schlitz', 'audubon', 'center', 'bird', 'hand', 'worth', '2', 'busch', 'garden']"
2,800,no,U.S. CITIES,Franciscan father Junipero Serra founded his 1st California mission in this city,San Diego,1986-09-25,80,12,22,1,12.13,"['franciscan', 'father', 'junipero', 'serra', 'found', 'hi', '1st', 'california', 'mission', 'thi', 'citi']"
2,1000,no,U.S. CITIES,D.H. Lawrence lived & Kit Carson was buried in this northern New Mexico city,Taos,1986-09-25,76,14,18,1,6.71,"['dh', 'lawrenc', 'live', 'kit', 'carson', 'wa', 'buri', 'thi', 'northern', 'new', 'mexico', 'citi']"
1,100,no,POTPOURRI,"Total number of Oscars won by ""The Color Purple\""",zero,1986-09-29,49,9,14,1,7.59,"['total', 'number', 'oscar', 'color', 'purpl']"
1,200,no,POTPOURRI,"Characteristic common to ""Sunshine of My Life""'s Stevie Wonder & Jeffery Tambor's ""Mr. Sunshine\""",blind,1986-09-29,97,14,25,1,10.35,"['characterist', 'common', 'sunshin', 'life', 'stevi', 'wonder', 'jefferi', 'tambor', 'mr', 'sunshin']"
1,300,no,POTPOURRI,"Translation of the French warning on '86 Corvettes: ""Essence Sans Plomb Seulement\""",no lead (unleaded) gasoline,1986-09-29,83,12,16,1,8.18,"['translat', 'french', 'warn', '86', 'corvett', 'essenc', 'san', 'plomb', 'seulement']"
1,400,no,POTPOURRI,It's the 1st letter of alphabet that's not the 1st letter of a South American country,D,1986-09-29,85,16,23,1,5.42,"['1st', 'letter', 'alphabet', '1st', 'letter', 'south', 'american', 'countri']"
1,500,yes,POTPOURRI,"1st line of the Longfellow poem which ends ""I found again in the heart of a friend\""","\""I shot an arrow into the air; it fell to Earth I know not where\""",1986-09-29,84,17,19,1,5.41,"['1st', 'line', 'longfellow', 'poem', 'end', 'found', 'heart', 'friend']"
2,200,no,AUTHORS,"Jayne Meadows claims Noel Coward called this comedian & author ""The most talented man in America\""",Steve Allen,1986-09-29,98,16,26,1,7.54,"['jayn', 'meadow', 'claim', 'noel', 'coward', 'call', 'thi', 'comedian', 'author', 'talent', 'man', 'america']"
2,400,no,AUTHORS,"Her Kenya home, now a museum, contains a bed Robert Redford shared with Meryl Streep in ""Out of Africa\""",Isak Dinesen/Karen Blixen,1986-09-29,104,19,23,1,7.07,"['kenya', 'home', 'museum', 'contain', 'bed', 'robert', 'redford', 'share', 'meryl', 'streep', 'africa']"
2,600,no,AUTHORS,"Although she's Princess Diana's step-grandmother, we heard she wasn't invited to the royal wedding",Barbara Cartland,1986-09-29,98,14,24,1,7.71,"['although', 'princess', 'diana', 'stepgrandmoth', 'heard', 'wasnt', 'invit', 'royal', 'wed']"
2,800,no,AUTHORS,"He was buried at night by torchlight, denied holy rites, perhaps because of ""Tartuffe\""",Moliere,1986-09-29,87,14,18,1,6.59,"['wa', 'buri', 'night', 'torchlight', 'deni', 'holi', 'rite', 'perhap', 'becaus', 'tartuff']"
2,1000,no,AUTHORS,"He allegedly saw Joan of Arc die, & later wrote of Guinevere saved from the stake in ""Le Morte d' Arthur\""",Sir Thomas Malory,1986-09-29,106,21,26,1,7.0,"['allegedli', 'saw', 'joan', 'arc', 'die', 'later', 'wrote', 'guinever', 'save', 'stake', 'le', 'mort', 'arthur']"
1,100,no,RELIGION,"In 1915, the Religious Society of Friends tried to make this company change its name",Quaker Oats,1986-10-03,84,15,21,1,6.49,"['1915', 'religi', 'societi', 'friend', 'tri', 'make', 'thi', 'compani', 'chang', 'name']"
1,200,no,RELIGION,"In Judaism, the Sabbath begins and ends with this astronomical event",sunset,1986-10-03,68,11,18,1,9.92,"['judaism', 'sabbath', 'begin', 'end', 'thi', 'astronom', 'event']"
1,500,yes,RELIGION,"A hit in 1953, this song of faith made No. 3 on the charts when Elvis released in in 1965","\""Crying In The Chapel\""",1986-10-03,89,20,21,1,1.78,"['hit', '1953', 'thi', 'song', 'faith', 'made', '3', 'chart', 'elvi', 'releas', '1965']"
1,400,no,RELIGION,India's Taj Mahal is associated with this religion,Muslim (Islam),1986-10-03,50,8,16,1,11.93,"['india', 'taj', 'mahal', 'associ', 'thi', 'religion']"
1,500,no,RELIGION,Denomination founded by a group of Oxford University students led by John Wesley,Methodism,1986-10-03,80,13,24,1,11.57,"['denomin', 'found', 'group', 'oxford', 'univers', 'student', 'led', 'john', 'wesley']"
2,200,no,HISTORY,"In 1893, New Zealand became the first country to give women this right",the right to vote,1986-10-03,70,13,17,1,5.5,"['1893', 'new', 'zealand', 'becam', 'first', 'countri', 'give', 'woman', 'thi', 'right']"
2,400,no,HISTORY,"The 2 countries, which, in 1964, merged to form Tanzania",Tanganyika & Zanzibar,1986-10-03,56,10,13,1,7.29,"['2', 'countri', '1964', 'merg', 'form', 'tanzania']"
2,500,yes,HISTORY,"During World War II, the United States ruled this island on behalf of Denmark",Greenland,1986-10-03,77,14,19,1,6.59,"['dure', 'world', 'war', 'ii', 'unit', 'state', 'rule', 'thi', 'island', 'behalf', 'denmark']"
2,800,no,HISTORY,"In 1858, the British government took over control of India from this company",The British East India Company,1986-10-03,76,13,19,1,6.71,"['1858', 'british', 'govern', 'took', 'control', 'india', 'thi', 'compani']"
2,1000,no,HISTORY,"America's ""Open Door Policy"" of the late 19th century pertained to trade with this country",China,1986-10-03,90,15,24,1,8.59,"['america', 'open', 'door', 'polici', 'late', '19th', 'centuri', 'pertain', 'trade', 'thi', 'countri']"
2,200,no,BUSINESS & INDUSTRY,The escalator was developed by this elevator company,Otis,1986-10-08,52,8,18,1,9.95,"['escal', 'wa', 'develop', 'thi', 'elev', 'compani']"
2,400,no,BUSINESS & INDUSTRY,This company went into the red for 1st time in any quarter after being forced out of instant photography,Kodak,1986-10-08,104,19,29,1,5.41,"['thi', 'compani', 'went', 'red', '1st', 'time', 'ani', 'quarter', 'forc', 'instant', 'photographi']"
2,600,no,BUSINESS & INDUSTRY,"In 1985, this airline which pioneered trans-Pacific flights sold those routes to United",Pan Am,1986-10-08,87,13,19,1,7.93,"['1985', 'thi', 'airlin', 'pioneer', 'transpacif', 'flight', 'sold', 'rout', 'unit']"
2,800,no,BUSINESS & INDUSTRY,In '59 Perry Como signed $25 million sponsorship pact with this food company,Kraft,1986-10-08,76,13,20,1,7.93,"['59', 'perri', 'como', 'sign', '25', 'million', 'sponsorship', 'pact', 'thi', 'food', 'compani']"
2,1000,no,BUSINESS & INDUSTRY,"In 1985, both these co-founders of Apple named Steven left to start new companies",Steven Jobs and Steve Wozniak,1986-10-08,81,14,18,1,5.46,"['1985', 'cofound', 'appl', 'name', 'steven', 'left', 'start', 'new', 'compani']"
2,200,no,WORD ORIGINS,"Term that goes back to draw poker where player had to have jacks or better to ""open the pot\""",jackpot,1986-10-08,93,19,22,1,5.41,"['term', 'go', 'back', 'draw', 'poker', 'player', 'jack', 'better', 'open', 'pot']"
2,400,no,WORD ORIGINS,From ornate figures found on Roman grotto walls comes this word meaning bizarrely ugly,grotesque,1986-10-08,86,14,20,1,9.97,"['ornat', 'figur', 'found', 'roman', 'grotto', 'wall', 'come', 'thi', 'word', 'mean', 'bizarr', 'ugli']"
2,600,no,WORD ORIGINS,"Because ancient peoples burned incense, the word perfume came from Latin ""perfumus"", meaning ""through"" this",smoke,1986-10-08,107,15,22,1,9.64,"['becaus', 'ancient', 'peopl', 'burn', 'incens', 'word', 'perfum', 'came', 'latin', 'perfumu', 'mean', 'thi']"
2,800,no,WORD ORIGINS,"From the French for a sorcerer's talisman, for Notre Dame, it's a leprechaun",mascot,1986-10-08,76,13,18,1,7.93,"['french', 'sorcer', 'talisman', 'notr', 'dame', 'leprechaun']"
2,1000,no,WORD ORIGINS,"Once a theatrical trick to win applause, today it means pretentious & insincere language",claptrap,1986-10-08,88,14,23,1,9.14,"['onc', 'theatric', 'trick', 'win', 'applaus', 'today', 'mean', 'pretenti', 'insincer', 'languag']"
2,200,no,LITERATURE,"In Hartford, Conn., Mark Twain lived next to this author of ""Uncle Tom's Cabin\""",Harriet Beecher Stowe,1986-10-10,80,14,18,1,5.46,"['hartford', 'conn', 'mark', 'twain', 'live', 'next', 'thi', 'author', 'uncl', 'tom', 'cabin']"
2,400,no,LITERATURE,"Captain of the ""Nautilus"", his name in Latin means ""no one\""",Captain Nemo,1986-10-10,60,11,13,1,5.62,"['captain', 'nautilu', 'hi', 'name', 'latin', 'mean', 'one']"
2,600,no,LITERATURE,"Author of ""Wuthering Heights"", who died of consumption at 30",Emily Bront&euml,1986-10-10,60,10,14,1,7.29,"['author', 'wuther', 'height', 'die', 'consumpt', '30']"
2,800,no,LITERATURE,"The travellers in Chaucer's ""Canterbury Tales"" are on a pilgrimage to shrine of this 12th c. martyr",Thomas &agrave Becket,1986-10-10,99,17,23,1,8.19,"['travel', 'chaucer', 'canterburi', 'tale', 'pilgrimag', 'shrine', 'thi', '12th', 'c', 'martyr']"
2,1000,no,LITERATURE,"Probably the 19th c.'s largest single royalty check went to this president's widow in 1886 for his ""Memoirs\""",Ulysses S. Grant,1986-10-10,109,18,27,1,8.92,"['probabl', '19th', 'c', 'largest', 'singl', 'royalti', 'check', 'went', 'thi', 'presid', 'widow', '1886', 'hi', 'memoir']"
3,0,no,BUSINESS & INDUSTRY,"In 1985, this Michigan-based company was the nation's largest single exporter",General Motors,1986-10-14,77,11,18,1,8.49,"['1985', 'thi', 'michiganbas', 'compani', 'wa', 'nation', 'largest', 'singl', 'export']"
2,200,no,RELIGION,"Few of this country's people are Buddhists, though Buddha spent most of his life there",India,1986-10-16,86,15,19,1,7.54,"['thi', 'countri', 'peopl', 'buddhist', 'though', 'buddha', 'spent', 'hi', 'life']"
2,400,no,RELIGION,Currently the only Muslim spiritual leader to head a country,Ayatollah Khomeini,1986-10-16,60,10,19,1,8.87,"['current', 'onli', 'muslim', 'spiritu', 'leader', 'head', 'countri']"
2,600,no,RELIGION,Both Martin Luther King Sr. & Jr. were pastors of this Atlanta church,Ebenezer Baptist Church,1986-10-16,69,13,16,1,8.18,"['martin', 'luther', 'king', 'sr', 'jr', 'pastor', 'thi', 'atlanta', 'church']"
2,1000,no,RELIGION,President Polk's middle name indicates he was a descendant of this Scottish religious reformer,John Knox,1986-10-16,94,14,25,1,11.1,"['presid', 'polk', 'middl', 'name', 'indic', 'wa', 'descend', 'thi', 'scottish', 'religi', 'reform']"
2,200,no,AUTHORS,"Perhaps seeking peace after fathering 13 kids, this ""War & Peace"" author advocated chastity",Tolstoy,1986-10-31,91,14,24,1,9.14,"['perhap', 'seek', 'peac', 'father', '13', 'kid', 'thi', 'war', 'peac', 'author', 'advoc', 'chastiti']"
2,400,no,AUTHORS,"To ""amuse"" his mother, he hid in his pockets bats which he'd found in a Hannibal cave",Mark Twain,1986-10-31,85,17,21,1,6.34,"['amus', 'hi', 'mother', 'hid', 'hi', 'pocket', 'bat', 'hed', 'found', 'hannib', 'cave']"
2,600,no,AUTHORS,"Polish-born Jozef Teodor Konrad Korzeniowski wrote ""Typhoon"" under this name",Joseph Conrad,1986-10-31,76,10,17,1,8.87,"['polishborn', 'jozef', 'teodor', 'konrad', 'korzeniowski', 'wrote', 'typhoon', 'thi', 'name']"
2,800,no,AUTHORS,"Perhaps Edgar Allan Poe's flair for the dramatic came from this, his birth parents' occupation",acting,1986-10-31,94,15,23,1,8.59,"['perhap', 'edgar', 'allan', 'poe', 'flair', 'dramat', 'came', 'thi', 'hi', 'birth', 'parent', 'occup']"
2,1000,no,AUTHORS,"Last name of English sibling poets, Osbert & Sacheverell",Sitwell,1986-10-31,56,9,13,1,9.95,"['last', 'name', 'english', 'sibl', 'poet', 'osbert', 'sacheverel']"
1,100,no,HISTORY,The last married man to hold this job was Adrian II in the 9th century,Pope,1986-11-03,70,15,19,1,6.49,"['last', 'marri', 'man', 'hold', 'thi', 'job', 'wa', 'adrian', 'ii', '9th', 'centuri']"
1,200,no,HISTORY,It's said he angered Sioux by letting cavalry trample sacred cannabis field on way to Little Big Horn,General Custer,1986-11-03,101,18,25,1,8.04,"['said', 'anger', 'sioux', 'let', 'cavalri', 'trampl', 'sacr', 'cannabi', 'field', 'way', 'littl', 'big', 'horn']"
1,300,no,HISTORY,In 1763 he battled the English for Detroit -- where his name still builds excitement,Pontiac,1986-11-03,84,15,20,1,7.71,"['1763', 'battl', 'english', 'detroit', 'hi', 'name', 'still', 'build', 'excit']"
1,400,no,HISTORY,"When Dr. Pauling won his 2nd Nobel Prize in '62, he was 1st 2-time winner since this woman 51 years earlier",Marie Curie,1986-11-03,107,21,27,1,6.93,"['dr', 'paul', 'hi', '2nd', 'nobel', 'prize', '62', 'wa', '1st', '2time', 'winner', 'sinc', 'thi', 'woman', '51', 'year', 'earlier']"
1,500,no,HISTORY,This country reported in 1923 that U.S. famine relief efforts there had saved 10 million lives in 2 years,Soviet Union,1986-11-03,105,19,25,1,7.07,"['thi', 'countri', 'report', '1923', 'u', 'famin', 'relief', 'effort', 'save', '10', 'million', 'life', '2', 'year']"
2,200,no,BODIES OF WATER,"Lake Erie & Lake Ontario are separated by this river, not just the falls",Niagara,1986-11-03,72,14,19,1,6.71,"['lake', 'eri', 'lake', 'ontario', 'separ', 'thi', 'river', 'fall']"
2,400,no,BODIES OF WATER,"In March of 1986, U.S. ships crossed Libya's ""Line of Death"" in this Mediterranean gulf",Gulf of Sidra,1986-11-03,87,15,16,1,5.43,"['march', '1986', 'u', 'ship', 'cross', 'libya', 'line', 'death', 'thi', 'mediterranean', 'gulf']"
2,600,no,BODIES OF WATER,The smallest of the 4 generally recognized oceans,Arctic,1986-11-03,49,8,14,1,9.95,"['smallest', '4', 'gener', 'recogn', 'ocean']"
2,800,no,BODIES OF WATER,North of Spain & west of France lies this starry bay named for the Basques,Bay of Biscay,1986-11-03,74,15,16,1,5.46,"['north', 'spain', 'west', 'franc', 'lie', 'thi', 'starri', 'bay', 'name', 'basqu']"
2,1000,no,BODIES OF WATER,This 4 mile-long strait connects the Pacific Ocean & the San Francisco Bay,Golden Gate Strait,1986-11-03,74,13,19,1,8.18,"['thi', '4', 'milelong', 'strait', 'connect', 'pacif', 'ocean', 'san', 'francisco', 'bay']"
1,100,no,ANIMALS,"Of African killer bees or common honeybees, the ones who've killed more people in the U.S.",common honeybees,1986-11-04,90,16,20,1,6.4,"['african', 'killer', 'bee', 'common', 'honeybe', 'one', 'whove', 'kill', 'peopl', 'u']"
1,200,no,ANIMALS,"The bedbug hunter is called ""The Kissing Bug"" because it bites its victims here",on the lips (or around the mouth),1986-11-04,79,14,18,1,6.59,"['bedbug', 'hunter', 'call', 'kiss', 'bug', 'becaus', 'bite', 'victim']"
1,300,no,ANIMALS,"Australia's maned goose operates under an alias; it's really one of these ""daffy"" creatures",a duck,1986-11-04,91,14,21,1,7.71,"['australia', 'mane', 'goos', 'oper', 'alia', 'realli', 'one', 'daffi', 'creatur']"
1,400,no,ANIMALS,"Legend says a canis latrans, one of these raised Pecos Bill & taught him how to howl at the moon",a coyote,1986-11-04,96,20,24,1,7.07,"['legend', 'say', 'cani', 'latran', 'one', 'rais', 'peco', 'bill', 'taught', 'howl', 'moon']"
1,500,no,ANIMALS,"New Zealanders used to raise red deer for these, which were ground & used as aphrodisiacs",their horns (or antlers),1986-11-04,89,16,19,1,6.49,"['new', 'zealand', 'use', 'rais', 'red', 'deer', 'ground', 'use', 'aphrodisiac']"
